年份,权益登记日,除息日,每份分红,分红发放日
2010年,2010-12-24,2010-12-24,0.1450,2010-12-27
2009年,2009-11-24,2009-11-24,0.1200,2009-11-25
2009年,2009-06-29,2009-06-29,0.0700,2009-06-30
