年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-07,2018-12-07,0.0644,2018-12-10
2015年,2015-04-08,2015-04-08,0.0200,2015-04-09
2015年,2015-01-14,2015-01-14,0.0240,2015-01-15
2014年,2014-10-16,2014-10-16,0.0280,2014-10-17
2014年,2014-07-08,2014-07-08,0.0200,2014-07-09
2014年,2014-04-09,2014-04-09,0.0100,2014-04-10
2014年,2014-01-09,2014-01-09,0.0100,2014-01-10
