年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-18,2020-05-18,0.0200,2020-05-19
2019年,2019-09-19,2019-09-19,0.0190,2019-09-20
2019年,2019-02-15,2019-02-15,0.0190,2019-02-18
2018年,2018-08-29,2018-08-29,0.0470,2018-08-30
