年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-14,2020-04-14,0.0314,2020-04-16
2019年,2019-09-19,2019-09-19,0.1455,2019-09-23
2019年,2019-06-26,2019-06-26,0.0446,2019-06-28
2016年,2016-04-19,2016-04-19,0.0200,2016-04-21
2015年,2015-04-21,2015-04-21,0.0200,2015-04-23
2010年,2010-11-15,2010-11-15,0.0300,2010-11-17
2010年,2010-01-04,2010-01-04,0.0300,2010-01-06
2007年,2007-08-17,2007-08-17,0.1000,2007-08-22
2006年,2006-05-22,2006-05-22,0.0500,2006-05-24
2006年,2006-04-27,2006-04-27,0.0300,2006-05-08
