年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-11,2021-01-11,0.2000,2021-01-13
2018年,2018-01-11,2018-01-11,0.0510,2018-01-15
2017年,2017-01-12,2017-01-12,0.0320,2017-01-16
2016年,2016-01-19,2016-01-19,0.1100,2016-01-21
2015年,2015-01-20,2015-01-20,0.0700,2015-01-22
