年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-01-20,2015-01-20,0.0950,2015-01-22
2011年,2011-01-20,2011-01-20,0.1970,2011-01-24
2010年,2010-01-19,2010-01-19,0.1480,2010-01-21
