年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-29,2021-01-29,0.0300,2021-02-01
2020年,2020-12-10,2020-12-10,0.0500,2020-12-11
2020年,2020-01-17,2020-01-17,0.0350,2020-01-20
2018年,2018-01-19,2018-01-19,0.0380,2018-01-22
2016年,2016-01-18,2016-01-18,0.0900,2016-01-19
2015年,2015-01-16,2015-01-16,0.0300,2015-01-19
2014年,2014-01-20,2014-01-20,0.0110,2014-01-21
2009年,2009-12-22,2009-12-22,0.0100,2009-12-23
