年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-22,2020-12-22,0.2080,2020-12-24
2020年,2020-09-23,2020-09-23,0.2600,2020-09-25
2019年,2019-12-17,2019-12-17,0.2009,2019-12-19
2019年,2019-09-20,2019-09-20,0.2630,2019-09-24
2018年,2018-11-30,2018-11-30,0.2255,2018-12-04
2018年,2018-06-26,2018-06-26,0.3744,2018-06-28
