年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-21,2020-12-21,0.0030,2020-12-22
2020年,2020-06-19,2020-06-19,0.0070,2020-06-22
2020年,2020-03-24,2020-03-24,0.0070,2020-03-25
2019年,2019-12-06,2019-12-06,0.0070,2019-12-09
2019年,2019-09-27,2019-09-27,0.0030,2019-09-30
