年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-08-21,2007-08-21,0.6970,2007-08-22
2007年,2007-03-16,2007-03-16,0.2220,2007-03-19
2006年,2006-12-18,2006-12-18,0.9200,2006-12-19
2006年,2006-05-16,2006-05-16,0.0500,2006-05-17
2006年,2006-04-11,2006-04-11,0.0350,2006-04-12
2006年,2006-02-15,2006-02-15,0.0250,2006-02-16
