年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-18,2019-12-18,0.0420,2019-12-20
2019年,2019-11-22,2019-11-22,0.0530,2019-11-26
2019年,2019-10-31,2019-10-31,0.0550,2019-11-04
