年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-23,2020-06-23,0.0030,2020-06-24
2020年,2020-05-22,2020-05-22,0.0030,2020-05-25
2020年,2020-04-23,2020-04-23,0.0030,2020-04-24
2020年,2020-03-20,2020-03-20,0.0030,2020-03-23
2020年,2020-02-21,2020-02-21,0.0030,2020-02-24
