年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-01-21,2020-01-21,0.0400,2020-01-22
2018年,2018-01-12,2018-01-12,0.0500,2018-01-15
2017年,2017-01-19,2017-01-19,0.0520,2017-01-20
2016年,2016-01-21,2016-01-21,0.1200,2016-01-22
2015年,2015-01-21,2015-01-21,0.0800,2015-01-22
2013年,2013-01-18,2013-01-18,0.0350,2013-01-21
2011年,2011-01-13,2011-01-13,0.0610,2011-01-14
2010年,2010-01-14,2010-01-14,0.1100,2010-01-15
