年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-10,2020-12-10,0.0206,2020-12-11
2019年,2019-12-06,2019-12-06,0.0310,2019-12-09
2019年,2019-04-17,2019-04-17,0.0205,2019-04-18
2018年,2018-02-12,2018-02-12,0.0410,2018-02-13
2017年,2017-12-25,2017-12-25,0.1101,2017-12-26
2017年,2017-11-28,2017-11-28,0.0500,2017-11-29
