年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-02-10,2020-02-10,0.0451,2020-02-12
2018年,2018-11-09,2018-11-09,0.0418,2018-11-13
2017年,2017-12-25,2017-12-25,0.0032,2017-12-27
2017年,2017-09-26,2017-09-26,0.0100,2017-09-28
2017年,2017-06-26,2017-06-26,0.0115,2017-06-28
2017年,2017-03-28,2017-03-28,0.0052,2017-03-30
