年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-25,2019-12-25,0.0530,2019-12-26
2018年,2018-12-24,2018-12-24,0.0520,2018-12-25
2018年,2018-11-14,2018-11-14,0.0550,2018-11-15
2018年,2018-09-14,2018-09-14,0.0520,2018-09-17
