年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-18,2021-01-18,0.3314,2021-01-20
2020年,2020-01-20,2020-01-20,0.1306,2020-01-22
2018年,2018-01-17,2018-01-17,0.1347,2018-01-19
2017年,2017-01-17,2017-01-17,0.0800,2017-01-19
2016年,2016-01-15,2016-01-15,0.1600,2016-01-19
2015年,2015-01-12,2015-01-12,0.0500,2015-01-14
2014年,2014-01-13,2014-01-13,0.0800,2014-01-15
2011年,2011-01-10,2011-01-10,0.0600,2011-01-12
2010年,2010-01-07,2010-01-07,0.0500,2010-01-11
