年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-19,2020-05-19,0.0106,2020-05-20
2020年,2020-03-16,2020-03-16,0.0124,2020-03-17
2019年,2019-12-02,2019-12-02,0.0040,2019-12-03
2019年,2019-09-02,2019-09-02,0.0043,2019-09-03
