年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.0024,2021-01-21
2020年,2020-07-15,2020-07-15,0.0009,2020-07-16
2020年,2020-03-23,2020-03-23,0.0148,2020-03-24
2019年,2019-12-20,2019-12-20,0.0058,2019-12-23
2019年,2019-10-23,2019-10-23,0.0080,2019-10-24
2019年,2019-07-16,2019-07-16,0.0075,2019-07-17
2019年,2019-04-17,2019-04-17,0.0008,2019-04-18
