年份,权益登记日,除息日,每份分红,分红发放日
2011年,2011-03-18,2011-03-18,0.0150,2011-03-21
2008年,2008-01-17,2008-01-17,2.1500,2008-01-18
2007年,2007-04-24,2007-04-24,0.2000,2007-04-25
2006年,2006-05-22,2006-05-22,0.1000,2006-05-23
2006年,2006-04-11,2006-04-11,0.0400,2006-04-12
2006年,2006-03-03,2006-03-03,0.0200,2006-03-06
