年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-04-16,2015-04-16,0.1600,2015-04-17
2014年,2014-10-23,2014-10-23,0.0350,2014-10-24
2014年,2014-08-15,2014-08-15,0.0200,2014-08-18
