年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-19,2020-11-19,0.0439,2020-11-20
2020年,2020-06-24,2020-06-24,0.1993,2020-06-29
2016年,2016-03-30,2016-03-30,0.0733,2016-03-31
2014年,2014-12-30,2014-12-30,0.0250,2014-12-31
2014年,2014-09-26,2014-09-26,0.0400,2014-09-29
