年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-19,2021-01-19,0.2478,2021-01-20
2020年,2020-01-16,2020-01-16,0.1395,2020-01-17
2018年,2018-01-16,2018-01-16,0.1244,2018-01-17
2016年,2016-01-20,2016-01-20,0.1704,2016-01-21
2015年,2015-01-22,2015-01-22,0.0114,2015-01-23
2014年,2014-01-17,2014-01-17,0.0085,2014-01-20
