年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-23,2020-06-23,0.1600,2020-06-24
2019年,2019-12-23,2019-12-23,0.1350,2019-12-24
2018年,2018-06-26,2018-06-26,0.0668,2018-06-27
2017年,2017-06-26,2017-06-26,0.1243,2017-06-27
