年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-06,2020-05-06,0.0505,2020-05-08
2019年,2019-04-19,2019-04-19,0.0186,2019-04-23
2018年,2018-12-21,2018-12-21,0.0208,2018-12-25
2018年,2018-10-24,2018-10-24,0.0300,2018-10-26
2018年,2018-08-03,2018-08-03,0.0440,2018-08-07
2018年,2018-06-26,2018-06-26,0.0339,2018-06-28
