年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-06-01,2018-06-01,0.0080,2018-06-05
2018年,2018-04-17,2018-04-17,0.0250,2018-04-19
2017年,2017-08-23,2017-08-23,0.0130,2017-08-25
2017年,2017-06-01,2017-06-01,0.0160,2017-06-05
