年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-19,2020-03-19,0.0260,2020-03-20
2018年,2018-07-25,2018-07-25,0.0300,2018-07-26
2018年,2018-06-06,2018-06-06,0.0520,2018-06-07
2016年,2016-01-29,2016-01-29,0.1450,2016-02-01
