年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-06-26,2018-06-26,0.0585,2018-06-28
2017年,2017-09-11,2017-09-11,0.1530,2017-09-13
2016年,2016-11-07,2016-11-07,0.1140,2016-11-09
