年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.0900,2021-01-21
2020年,2020-01-14,2020-01-14,0.2100,2020-01-15
2018年,2018-01-19,2018-01-19,0.0186,2018-01-22
2014年,2014-08-26,2014-08-26,0.1100,2014-08-27
2013年,2013-12-18,2013-12-18,0.0800,2013-12-19
2013年,2013-01-16,2013-01-16,0.0300,2013-01-17
2011年,2011-01-13,2011-01-13,0.0150,2011-01-14
2010年,2010-12-20,2010-12-20,0.0200,2010-12-21
2010年,2010-11-29,2010-11-29,0.0500,2010-11-30
2009年,2009-08-10,2009-08-10,0.5800,2009-08-11
