年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-06-21,2019-06-21,0.3000,2019-06-25
2017年,2017-03-24,2017-03-24,0.5900,2017-03-28
2013年,2013-12-11,2013-12-11,0.3800,2013-12-13
2011年,2011-06-10,2011-06-10,0.4000,2011-06-14
2008年,2008-06-25,2008-06-25,0.4660,2008-06-27
