年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-10,2019-12-10,0.1100,2019-12-11
2019年,2019-10-08,2019-10-08,0.2020,2019-10-09
2018年,2018-12-17,2018-12-17,0.2830,2018-12-18
2013年,2013-03-06,2013-03-06,0.1000,2013-03-07
2010年,2010-06-24,2010-06-24,0.0300,2010-06-25
