年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-14,2020-09-14,0.0300,2020-09-15
2020年,2020-07-28,2020-07-28,0.0470,2020-07-29
2015年,2015-04-17,2015-04-17,0.0800,2015-04-20
2014年,2014-10-27,2014-10-27,0.0600,2014-10-28
2013年,2013-11-04,2013-11-04,0.0300,2013-11-05
2013年,2013-02-22,2013-02-22,0.0100,2013-02-25
