年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-11-05,2015-11-05,0.1270,2015-11-06
2014年,2014-12-29,2014-12-29,0.0600,2014-12-30
2013年,2013-12-24,2013-12-24,0.0180,2013-12-25
2012年,2012-12-06,2012-12-06,0.0230,2012-12-07
2012年,2012-06-12,2012-06-12,0.0150,2012-06-13
2012年,2012-05-21,2012-05-21,0.0100,2012-05-22
2010年,2010-12-28,2010-12-28,0.0100,2010-12-29
2010年,2010-11-16,2010-11-16,0.0200,2010-11-17
2010年,2010-10-28,2010-10-28,0.0200,2010-10-29
