净值日期,累计净值,单位净值,日增长率,复权净值
2018-12-07,1.0001,1.0001,0.0,1.0001
2018-12-14,1.0006,1.0006,0.0,1.0006
2018-12-21,1.0012,1.0012,0.0,1.0012
2018-12-28,1.0031,1.0031,0.0,1.0031
2018-12-31,1.0033,1.0033,0.0,1.0033
2019-01-04,1.0061,1.0061,0.0,1.0061
2019-01-11,1.0092,1.0092,0.0,1.0092
2019-01-18,1.0103,1.0103,0.0,1.0103
2019-01-25,1.0104,1.0104,0.0,1.0104
2019-02-01,1.0113,1.0113,0.0,1.0113
2019-02-11,1.0123,1.0123,0.0989,1.0123
2019-02-12,1.0129,1.0129,0.0593,1.0129
2019-02-13,1.0135,1.0135,0.0592,1.0135
2019-02-14,1.0138,1.0138,0.0296,1.0138
2019-02-15,1.0141,1.0141,0.0296,1.0141
2019-02-18,1.0145,1.0145,0.0394,1.0145
2019-02-19,1.0144,1.0144,-0.0099,1.0144
2019-02-20,1.015,1.015,0.0591,1.015
2019-02-21,1.0152,1.0152,0.0197,1.0152
2019-02-22,1.0152,1.0152,0.0,1.0152
2019-02-25,1.0154,1.0154,0.0197,1.0154
2019-02-26,1.0149,1.0149,-0.0492,1.0149
2019-02-27,1.0147,1.0147,-0.0197,1.0147
2019-02-28,1.0149,1.0149,0.0197,1.0149
2019-03-01,1.015,1.015,0.0099,1.015
2019-03-04,1.015,1.015,0.0,1.015
2019-03-05,1.0149,1.0149,-0.0099,1.0149
2019-03-06,1.0147,1.0147,-0.0197,1.0147
2019-03-07,1.0147,1.0147,0.0,1.0147
2019-03-08,1.0157,1.0157,0.0986,1.0157
2019-03-11,1.0159,1.0159,0.0197,1.0159
2019-03-12,1.0158,1.0158,-0.0098,1.0158
2019-03-13,1.0158,1.0158,0.0,1.0158
2019-03-14,1.0158,1.0158,0.0,1.0158
2019-03-15,1.0157,1.0157,-0.0098,1.0157
2019-03-18,1.0159,1.0159,0.0197,1.0159
2019-03-19,1.016,1.016,0.0098,1.016
2019-03-20,1.0161,1.0161,0.0098,1.0161
2019-03-21,1.0162,1.0162,0.0098,1.0162
2019-03-22,1.0165,1.0165,0.0295,1.0165
2019-03-25,1.017,1.017,0.0492,1.017
2019-03-26,1.0173,1.0173,0.0295,1.0173
2019-03-27,1.0175,1.0175,0.0197,1.0175
2019-03-28,1.0176,1.0176,0.0098,1.0176
2019-03-29,1.0179,1.0179,0.0295,1.0179
2019-04-01,1.018,1.018,0.0098,1.018
2019-04-02,1.0167,1.0167,-0.1277,1.0167
2019-04-03,1.0175,1.0175,0.0787,1.0175
2019-04-04,1.0174,1.0174,-0.0098,1.0174
2019-04-08,1.0177,1.0177,0.0295,1.0177
2019-04-09,1.0177,1.0177,0.0,1.0177
2019-04-10,1.0177,1.0177,0.0,1.0177
2019-04-11,1.0178,1.0178,0.0098,1.0178
2019-04-12,1.018,1.018,0.0197,1.018
2019-04-15,1.0175,1.0175,-0.0491,1.0175
2019-04-16,1.0173,1.0173,-0.0197,1.0173
2019-04-17,1.017,1.017,-0.0295,1.017
2019-04-18,1.0171,1.0171,0.0098,1.0171
2019-04-19,1.0176,1.0176,0.0492,1.0176
2019-04-22,1.0176,1.0176,0.0,1.0176
2019-04-23,1.0173,1.0173,-0.0295,1.0173
2019-04-24,1.0172,1.0172,-0.0098,1.0172
2019-04-25,1.0172,1.0172,0.0,1.0172
2019-04-26,1.0171,1.0171,-0.0098,1.0171
2019-04-29,1.0169,1.0169,-0.0197,1.0169
2019-04-30,1.0171,1.0171,0.0197,1.0171
2019-05-06,1.0184,1.0184,0.1278,1.0184
2019-05-07,1.0191,1.0191,0.0687,1.0191
2019-05-08,1.0195,1.0195,0.0393,1.0195
2019-05-09,1.02,1.02,0.049,1.02
2019-05-10,1.0202,1.0202,0.0196,1.0202
2019-05-13,1.0207,1.0207,0.049,1.0207
2019-05-14,1.021,1.021,0.0294,1.021
2019-05-15,1.0214,1.0214,0.0392,1.0214
2019-05-16,1.0217,1.0217,0.0294,1.0217
2019-05-17,1.0219,1.0219,0.0196,1.0219
2019-05-20,1.0223,1.0223,0.0391,1.0223
2019-05-21,1.0223,1.0223,0.0,1.0223
2019-05-22,1.0224,1.0224,0.0098,1.0224
2019-05-23,1.0224,1.0224,0.0,1.0224
2019-05-24,1.0231,1.0231,0.0685,1.0231
2019-05-27,1.023,1.023,-0.0098,1.023
2019-05-28,1.0228,1.0228,-0.0196,1.0228
2019-05-29,1.0228,1.0228,0.0,1.0228
2019-05-30,1.023,1.023,0.0196,1.023
2019-05-31,1.0232,1.0232,0.0196,1.0232
2019-06-03,1.0235,1.0235,0.0293,1.0235
2019-06-04,1.0235,1.0235,0.0,1.0235
2019-06-05,1.0237,1.0237,0.0195,1.0237
2019-06-06,1.0237,1.0237,0.0,1.0237
2019-06-10,1.024,1.024,0.0293,1.024
2019-06-11,1.0239,1.0239,-0.0098,1.0239
2019-06-12,1.0241,1.0241,0.0195,1.0241
2019-06-13,1.0239,1.0239,-0.0195,1.0239
2019-06-14,1.0236,1.0236,-0.0293,1.0236
2019-06-17,1.0238,1.0238,0.0195,1.0238
2019-06-18,1.024,1.024,0.0195,1.024
2019-06-19,1.0242,1.0242,0.0195,1.0242
2019-06-20,1.0241,1.0241,-0.0098,1.0241
2019-06-21,1.0245,1.0245,0.0391,1.0245
2019-06-24,1.0249,1.0249,0.039,1.0249
2019-06-25,1.0251,1.0251,0.0195,1.0251
2019-06-26,1.0253,1.0253,0.0195,1.0253
2019-06-27,1.0243,1.0243,-0.0975,1.0243
2019-06-28,1.0244,1.0244,0.0098,1.0244
2019-06-30,1.0246,1.0246,0.0,1.0246
2019-07-01,1.0248,1.0248,0.039,1.0248
2019-07-02,1.0252,1.0252,0.039,1.0252
2019-07-03,1.0255,1.0255,0.0293,1.0255
2019-07-04,1.0259,1.0259,0.039,1.0259
2019-07-05,1.026,1.026,0.0097,1.026
2019-07-08,1.0261,1.0261,0.0097,1.0261
2019-07-09,1.0261,1.0261,0.0,1.0261
2019-07-10,1.0262,1.0262,0.0097,1.0262
2019-07-11,1.0264,1.0264,0.0195,1.0264
2019-07-12,1.0264,1.0264,0.0,1.0264
2019-07-15,1.0267,1.0267,0.0292,1.0267
2019-07-16,1.0268,1.0268,0.0097,1.0268
2019-07-17,1.0268,1.0268,0.0,1.0268
2019-07-18,1.0269,1.0269,0.0097,1.0269
2019-07-19,1.027,1.027,0.0097,1.027
2019-07-22,1.0274,1.0274,0.0389,1.0274
2019-07-23,1.0277,1.0277,0.0292,1.0277
2019-07-24,1.0278,1.0278,0.0097,1.0278
2019-07-25,1.028,1.028,0.0195,1.028
2019-07-26,1.0282,1.0282,0.0195,1.0282
2019-07-29,1.0285,1.0285,0.0292,1.0285
2019-07-30,1.0287,1.0287,0.0194,1.0287
2019-07-31,1.0289,1.0289,0.0194,1.0289
2019-08-01,1.0292,1.0292,0.0292,1.0292
2019-08-02,1.0298,1.0298,0.0583,1.0298
2019-08-05,1.0305,1.0305,0.068,1.0305
2019-08-06,1.0307,1.0307,0.0194,1.0307
2019-08-07,1.0311,1.0311,0.0388,1.0311
2019-08-08,1.0314,1.0314,0.0291,1.0314
2019-08-09,1.0317,1.0317,0.0291,1.0317
