年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-07,2020-12-07,0.0800,2020-12-08
2020年,2020-02-25,2020-02-25,0.0500,2020-02-26
2007年,2007-12-19,2007-12-19,0.2000,2007-12-20
2007年,2007-08-27,2007-08-27,0.0600,2007-08-28
2007年,2007-06-08,2007-06-08,0.0300,2007-06-11
