年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-26,2020-05-26,0.0200,2020-05-28
2019年,2019-12-11,2019-12-11,0.0070,2019-12-13
2019年,2019-09-02,2019-09-02,0.0250,2019-09-04
2019年,2019-03-26,2019-03-26,0.0340,2019-03-28
2018年,2018-09-25,2018-09-25,0.0070,2018-09-27
2018年,2018-06-26,2018-06-26,0.0074,2018-06-28
2018年,2018-05-11,2018-05-11,0.0200,2018-05-15
