年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-26,2020-05-26,0.1000,2020-05-28
2019年,2019-03-28,2019-03-28,0.0320,2019-04-01
2019年,2019-02-26,2019-02-26,0.0540,2019-02-28
