年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-11,2021-03-11,0.1150,2021-03-15
2020年,2020-02-28,2020-02-28,0.1100,2020-03-03
2018年,2018-01-18,2018-01-18,0.1880,2018-01-22
2017年,2017-01-16,2017-01-17,0.3000,2017-01-19
2016年,2016-02-01,2016-02-02,0.3500,2016-02-04
2015年,2015-01-19,2015-01-20,0.0560,2015-01-22
2012年,2012-01-13,2012-01-16,0.0260,2012-01-18
2011年,2011-01-18,2011-01-19,0.1300,2011-01-21
2010年,2010-01-13,2010-01-14,0.2450,2010-01-18
