年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.5100,2020-12-17
2019年,2019-11-13,2019-11-13,0.1190,2019-11-15
2018年,2018-10-26,2018-10-26,0.0090,2018-10-30
2017年,2017-12-11,2017-12-11,0.1220,2017-12-13
2017年,2017-01-16,2017-01-16,0.2930,2017-01-18
2015年,2015-03-19,2015-03-19,0.0780,2015-03-23
