年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-06,2020-07-06,0.0530,2020-07-07
2019年,2019-09-17,2019-09-17,0.0216,2019-09-18
2019年,2019-06-26,2019-06-26,0.0390,2019-06-27
2017年,2017-11-28,2017-11-28,0.0300,2017-11-29
2017年,2017-07-24,2017-07-24,0.0200,2017-07-25
