年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-23,2020-12-23,0.3190,2020-12-25
2019年,2019-09-18,2019-09-18,0.1810,2019-09-20
2018年,2018-01-12,2018-01-12,0.2070,2018-01-16
2016年,2016-01-13,2016-01-13,0.4020,2016-01-15
2015年,2015-01-20,2015-01-20,0.1460,2015-01-22
2013年,2013-01-14,2013-01-14,0.1800,2013-01-16
2010年,2010-01-15,2010-01-15,0.6250,2010-01-19
2008年,2008-04-03,2008-04-03,0.7800,2008-04-08
2006年,2006-12-29,2006-12-29,0.0500,2007-01-05
