年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-15,2021-01-18,0.0720,2021-01-21
2019年,2019-12-10,2019-12-11,0.0620,2019-12-16
2019年,2019-01-15,2019-01-16,0.0590,2019-01-21
2018年,2018-01-22,2018-01-23,0.0460,2018-01-26
2017年,2017-01-20,2017-01-23,0.0550,2017-01-26
2016年,2016-01-19,2016-01-20,0.0510,2016-01-25
2015年,2015-01-19,2015-01-20,0.0350,2015-01-23
2014年,2014-01-20,2014-01-21,0.0480,2014-01-27
2012年,2012-12-17,2012-12-18,0.0330,2012-12-24
