年份,权益登记日,除息日,每份分红,分红发放日
2009年,2009-11-03,2009-11-03,0.2300,2009-11-04
2007年,2007-08-07,2007-08-07,0.3100,2007-08-08
2007年,2007-01-15,2007-01-15,0.0800,2007-01-16
