年份,权益登记日,除息日,每份分红,分红发放日
2011年,2011-05-05,2011-05-05,0.1450,2011-05-09
2010年,2010-09-17,2010-09-17,0.1600,2010-09-21
2009年,2009-12-23,2009-12-23,0.0800,2009-12-25
2009年,2009-06-19,2009-06-19,0.0600,2009-06-23
