年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-07-20,2018-07-20,0.2221,2018-07-23
2013年,2013-09-10,2013-09-10,0.0500,2013-09-11
2010年,2010-02-24,2010-02-24,0.0800,2010-02-25
2008年,2008-02-15,2008-02-15,0.2000,2008-02-18
