年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-08-21,2020-08-21,0.0111,2020-08-25
2020年,2020-05-25,2020-05-25,0.0400,2020-05-27
2019年,2019-03-18,2019-03-18,0.0105,2019-03-20
