年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-04-14,2015-04-14,0.1000,2015-04-16
2015年,2015-01-20,2015-01-20,0.0800,2015-01-22
2014年,2014-10-16,2014-10-16,0.0500,2014-10-20
2013年,2013-08-27,2013-08-27,0.0600,2013-08-29
2012年,2012-06-25,2012-06-25,0.0200,2012-06-27
2012年,2012-03-27,2012-03-27,0.0250,2012-03-29
