年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.1350,2021-01-21
2020年,2020-01-14,2020-01-14,0.2300,2020-01-15
2018年,2018-01-19,2018-01-19,0.0488,2018-01-22
2007年,2007-11-07,2007-11-07,0.5500,2007-11-08
