年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-11-22,2019-11-22,0.0650,2019-11-25
2019年,2019-03-07,2019-03-07,0.0580,2019-03-08
2018年,2018-06-28,2018-06-28,0.0800,2018-06-29
2015年,2015-04-30,2015-04-30,0.0800,2015-05-05
2014年,2014-08-15,2014-08-15,0.0250,2014-08-19
2014年,2014-04-21,2014-04-21,0.0300,2014-04-23
2013年,2013-04-22,2013-04-22,0.0300,2013-04-24
