年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-25,2020-09-25,0.0020,2020-09-28
2020年,2020-06-08,2020-06-08,0.0080,2020-06-09
2020年,2020-03-11,2020-03-11,0.0100,2020-03-12
2019年,2019-12-09,2019-12-09,0.0080,2019-12-10
2019年,2019-09-27,2019-09-27,0.0100,2019-09-30
2019年,2019-06-06,2019-06-06,0.0087,2019-06-10
2019年,2019-03-06,2019-03-06,0.0143,2019-03-07
2018年,2018-11-26,2018-11-26,0.0097,2018-11-27
2018年,2018-09-12,2018-09-12,0.0100,2018-09-13
