年份,权益登记日,除息日,每份分红,分红发放日
2011年,2011-01-18,2011-01-18,0.2600,2011-01-20
2010年,2010-01-08,2010-01-08,0.3200,2010-01-12
2008年,2008-12-02,2008-12-02,0.1500,2008-12-04
2008年,2008-08-18,2008-08-18,0.2000,2008-08-20
2007年,2007-06-15,2007-06-15,0.1000,2007-06-19
2007年,2007-05-24,2007-05-24,0.2000,2007-05-28
2007年,2007-04-24,2007-04-24,0.0300,2007-04-26
