年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-11,2020-06-11,0.0050,2020-06-12
2020年,2020-03-25,2020-03-25,0.0120,2020-03-26
2019年,2019-10-31,2019-10-31,0.0100,2019-11-01
