净值日期,累计净值,单位净值,日增长率,复权净值
2018-06-01,0.9826,0.9826,0.0,0.9826
2018-06-08,0.9762,0.9762,0.0,0.9762
2018-06-15,0.9631,0.9631,0.0,0.9631
2018-06-22,0.9474,0.9474,0.0,0.9474
2018-06-25,0.9353,0.9353,-1.2772,0.9353
2018-06-26,0.9283,0.9283,-0.7484,0.9283
2018-06-27,0.9116,0.9116,-1.799,0.9116
2018-06-28,0.9041,0.9041,-0.8227,0.9041
2018-06-29,0.9274,0.9274,2.5771,0.9274
2018-06-30,0.9246,0.9246,0.0,0.9246
2018-07-02,0.8983,0.8983,-3.1378,0.8983
2018-07-03,0.9035,0.9035,0.5789,0.9035
2018-07-04,0.8912,0.8912,-1.3614,0.8912
2018-07-05,0.8859,0.8859,-0.5947,0.8859
2018-07-06,0.8903,0.8903,0.4967,0.8903
2018-07-09,0.9132,0.9132,2.5722,0.9132
2018-07-10,0.9172,0.9172,0.438,0.9172
2018-07-11,0.9031,0.9031,-1.5373,0.9031
2018-07-12,0.9243,0.9243,2.3475,0.9243
2018-07-13,0.9267,0.9267,0.2597,0.9267
2018-07-16,0.9214,0.9214,-0.5719,0.9214
2018-07-17,0.9184,0.9184,-0.3256,0.9184
2018-07-18,0.9118,0.9118,-0.7186,0.9118
2018-07-19,0.9093,0.9093,-0.2742,0.9093
2018-07-20,0.9259,0.9259,1.8256,0.9259
2018-07-23,0.9359,0.9359,1.08,0.9359
2018-07-24,0.9522,0.9522,1.7416,0.9522
2018-07-25,0.9495,0.9495,-0.2836,0.9495
2018-07-26,0.9404,0.9404,-0.9584,0.9404
2018-07-27,0.9376,0.9376,-0.2977,0.9376
2018-07-30,0.9349,0.9349,-0.288,0.9349
2018-07-31,0.937,0.937,0.2246,0.937
2018-08-01,0.9178,0.9178,-2.0491,0.9178
2018-08-02,0.8992,0.8992,-2.0266,0.8992
2018-08-03,0.8862,0.8862,-1.4457,0.8862
2018-08-06,0.874,0.874,-1.3767,0.874
2018-08-07,0.8981,0.8981,2.7574,0.8981
