年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-18,2021-01-18,0.0053,2021-01-19
2020年,2020-09-21,2020-09-21,0.0100,2020-09-22
2020年,2020-05-06,2020-05-06,0.0100,2020-05-07
2020年,2020-03-23,2020-03-23,0.0110,2020-03-24
2020年,2020-01-13,2020-01-13,0.0100,2020-01-14
2019年,2019-11-11,2019-11-11,0.0100,2019-11-12
2019年,2019-06-12,2019-06-12,0.0190,2019-06-13
2019年,2019-01-23,2019-01-23,0.0925,2019-01-24
