年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-11-26,2019-11-26,0.0150,2019-11-27
2019年,2019-09-24,2019-09-24,0.0070,2019-09-25
2019年,2019-06-20,2019-06-20,0.0150,2019-06-21
2018年,2018-12-03,2018-12-03,0.0160,2018-12-04
