年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-06-26,2015-06-26,0.4800,2015-06-29
2015年,2015-01-09,2015-01-09,0.1000,2015-01-12
2014年,2014-09-12,2014-09-12,0.0800,2014-09-15
