年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-06-29,2016-06-29,0.7280,2016-07-01
2014年,2014-01-16,2014-01-16,0.1400,2014-01-20
2013年,2013-04-10,2013-04-10,0.1700,2013-04-12
2013年,2013-01-18,2013-01-18,0.0160,2013-01-22
