年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-22,2020-12-22,0.0100,2020-12-24
2020年,2020-06-08,2020-06-08,0.0100,2020-06-10
2020年,2020-01-20,2020-01-20,0.0210,2020-01-22
2019年,2019-04-15,2019-04-15,0.0110,2019-04-17
