年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-11,2020-12-11,0.0033,2020-12-15
2020年,2020-09-28,2020-09-28,0.0033,2020-09-30
2020年,2020-06-10,2020-06-10,0.0035,2020-06-12
2020年,2020-03-13,2020-03-13,0.0034,2020-03-17
2019年,2019-12-10,2019-12-10,0.0022,2019-12-12
2019年,2019-09-10,2019-09-10,0.0018,2019-09-12
2019年,2019-06-11,2019-06-11,0.0011,2019-06-13
