年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-23,2021-03-23,0.4760,2021-03-25
2020年,2020-03-10,2020-03-10,0.1180,2020-03-12
2017年,2017-11-23,2017-11-23,0.2480,2017-11-27
2015年,2015-12-22,2015-12-22,0.2320,2015-12-24
