年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.0104,2021-01-21
2020年,2020-07-16,2020-07-16,0.0082,2020-07-17
2020年,2020-04-17,2020-04-17,0.0092,2020-04-20
2020年,2020-01-17,2020-01-17,0.0010,2020-01-20
