年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-22,2020-12-22,0.0030,2020-12-24
2020年,2020-05-26,2020-05-26,0.0120,2020-05-28
2020年,2020-03-25,2020-03-25,0.0070,2020-03-27
