年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-09-13,2017-09-13,0.1425,2017-09-15
2014年,2014-01-13,2014-01-13,0.0270,2014-01-15
2012年,2012-12-20,2012-12-20,0.0160,2012-12-24
2012年,2012-01-18,2012-01-18,0.0080,2012-01-20
