年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-24,2020-06-24,0.4700,2020-06-29
2016年,2016-12-15,2016-12-15,0.8650,2016-12-16
2014年,2014-03-06,2014-03-06,0.0300,2014-03-07
